,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_gamma,param_learning_rate,param_max_depth,param_min_child_weight,param_n_estimators,param_subsample,params,split0_test_r2,split1_test_r2,split2_test_r2,split3_test_r2,mean_test_r2,std_test_r2,rank_test_r2,split0_train_r2,split1_train_r2,split2_train_r2,split3_train_r2,mean_train_r2,std_train_r2,split0_test_rmse,split1_test_rmse,split2_test_rmse,split3_test_rmse,mean_test_rmse,std_test_rmse,rank_test_rmse,split0_train_rmse,split1_train_rmse,split2_train_rmse,split3_train_rmse,mean_train_rmse,std_train_rmse
0,1.551288366317749,0.011854574613302754,0.012959718704223633,0.002324220085224661,0.6247240713084175,1.9014286128198323,0.0831993941811405,1,3,714,0.6674996517121548,"{'colsample_bytree': 0.6247240713084175, 'gamma': 1.9014286128198323, 'learning_rate': 0.0831993941811405, 'max_depth': 1, 'min_child_weight': 3, 'n_estimators': 714, 'subsample': 0.6674996517121548}",0.6560697508758013,0.6714741151250234,0.647472593862902,0.6530865070087598,0.6570257417181217,0.008894515397634027,4,0.6856962860138383,0.6831214967651866,0.6938123836057473,0.6946232105010579,0.6893133442214575,0.0049964517481824455,-29623.191706994134,-29434.61092020608,-30116.54222130473,-28466.71399661804,29410.264711280746,598.9671350956471,4,-28123.34216570633,-28107.911717792147,-27743.992592984152,-28130.19181158683,28026.359572017365,163.22424818441007
1,1.5482420325279236,0.012338905694850208,0.012204766273498535,0.0002484963033590491,0.45998494949080176,0.9184977839317343,0.04337086111390219,3,4,408,0.9819459112971965,"{'colsample_bytree': 0.45998494949080176, 'gamma': 0.9184977839317343, 'learning_rate': 0.04337086111390219, 'max_depth': 3, 'min_child_weight': 4, 'n_estimators': 408, 'subsample': 0.9819459112971965}",0.6580835668398113,0.6631379886914768,0.6421309735856952,0.6518329557763467,0.6537963712233325,0.007835533891138986,6,0.7244975678394698,0.7255654085782766,0.7331222284244793,0.7311229168171025,0.728577030414832,0.003634977424632973,-29536.33799376758,-29805.713412133016,-30343.852650677196,-28518.09900657611,29551.000765788478,663.4368252981535,6,-26330.24455966571,-26157.82425747502,-25901.88376922488,-26395.602231013483,26196.388704344772,190.93440796764847
2,1.5344416499137878,0.008643881896442156,0.011419057846069336,0.0006093901460600532,0.899465584480253,0.4246782213565523,0.028182496720710062,1,3,559,0.7669918962929685,"{'colsample_bytree': 0.899465584480253, 'gamma': 0.4246782213565523, 'learning_rate': 0.028182496720710062, 'max_depth': 1, 'min_child_weight': 3, 'n_estimators': 559, 'subsample': 0.7669918962929685}",0.5863266452017549,0.6261795045796232,0.594002899463961,0.5967512635899852,0.6008150782088311,0.015134308578758028,10,0.6113077749587288,0.6063418908717486,0.61787683194134,0.6191028527001685,0.6136573376179965,0.005159795844844665,-32488.18400044217,-31398.22208562663,-32319.90911792265,-30691.156215845625,31724.367854959266,726.6329634082556,10,-31274.840328963604,-31328.658078411918,-30993.943266815033,-31416.553593118097,31253.49881682716,158.1615616668769
3,2.076159954071045,0.018053407337847095,0.013580560684204102,0.0003614552651013832,0.40423978313183045,0.046124850082831514,0.06247746602583892,3,4,575,0.9842533113048755,"{'colsample_bytree': 0.40423978313183045, 'gamma': 0.046124850082831514, 'learning_rate': 0.06247746602583892, 'max_depth': 3, 'min_child_weight': 4, 'n_estimators': 575, 'subsample': 0.9842533113048755}",0.6721558831682727,0.6637656784163044,0.6491825656110729,0.6594295340945286,0.6611334153225445,0.00827873218660695,3,0.7671930491529056,0.7676483917326492,0.7777517390572888,0.7767168522110715,0.7723275080384787,0.004923043313388958,-28922.13569019731,-29777.931319237017,-30043.411683030557,-28205.268210124836,29237.18672564743,725.6921480594133,3,-24204.167276752483,-24068.832980034516,-23637.107730871892,-24053.742313259663,23990.962575229638,212.52916922065324
4,3.827765166759491,0.008209409329348988,0.01619821786880493,0.00047442575642027976,0.5396628042581826,0.1812128690656416,0.07183860093330872,3,4,931,0.680057735948788,"{'colsample_bytree': 0.5396628042581826, 'gamma': 0.1812128690656416, 'learning_rate': 0.07183860093330872, 'max_depth': 3, 'min_child_weight': 4, 'n_estimators': 931, 'subsample': 0.680057735948788}",0.6667571791760037,0.6537609656713801,0.6262190994131314,0.6383594334705047,0.646274169432755,0.015333416815120321,8,0.8340541721761272,0.8338881326230644,0.8396315236467944,0.8400824294902534,0.8369140644840599,0.0029478114234954577,-29159.297913274673,-30217.707744942356,-31011.103317993373,-29064.66439605213,29863.193343065635,802.5732095852239,8,-20435.03299605579,-20350.848537612834,-20078.656519347187,-20356.484210019786,20305.2555657589,134.99296493192136
5,3.363423466682434,0.010970800236758858,0.014389336109161377,0.001746064005560242,0.9159642440417923,1.3606150771755594,0.05504992519695431,2,4,700,0.9793792198447356,"{'colsample_bytree': 0.9159642440417923, 'gamma': 1.3606150771755594, 'learning_rate': 0.05504992519695431, 'max_depth': 2, 'min_child_weight': 4, 'n_estimators': 700, 'subsample': 0.9793792198447356}",0.6657554355548104,0.6768052278963006,0.6474531879691334,0.6609245878466561,0.6627346098167252,0.01053453504547472,1,0.7194424870464866,0.7205536289543824,0.7317598610150826,0.7310341110457528,0.7256975220154261,0.005718746254894275,-29203.09213782583,-29194.81087341104,-30117.371136115387,-28143.291649626328,29164.64144924465,698.7914422472735,1,-26570.707945559825,-26395.593342118274,-25967.912052406868,-26399.96089235318,26333.543558109537,222.5953630585296
6,3.5044687390327454,0.02207674474551771,0.015023529529571533,0.0005345704598417017,0.8850384088698766,0.6092275383467414,0.01976721140063839,3,4,554,0.7659979946695725,"{'colsample_bytree': 0.8850384088698766, 'gamma': 0.6092275383467414, 'learning_rate': 0.01976721140063839, 'max_depth': 3, 'min_child_weight': 4, 'n_estimators': 554, 'subsample': 0.7659979946695725}",0.6464402570804175,0.6660765073365942,0.6316262661711898,0.6383488871864851,0.6456229794436716,0.012921253292543034,9,0.7042516754544593,0.7074736116092122,0.7149370267522452,0.7121272403177744,0.7096973885334228,0.004121861324241361,-30035.029767108375,-29675.427888456776,-30785.98071047962,-29065.08818972922,29890.3816389435,622.562280033547,9,-27280.562498920634,-27006.276912775716,-26769.82636047817,-27312.09199584345,27092.189442004492,220.8735275935405
7,2.1761847734451294,0.016189423034834317,0.013343513011932373,0.002414390573831444,0.8999169470416986,0.34672930701554416,0.049106060757324085,2,4,487,0.5870266456536466,"{'colsample_bytree': 0.8999169470416986, 'gamma': 0.34672930701554416, 'learning_rate': 0.049106060757324085, 'max_depth': 2, 'min_child_weight': 4, 'n_estimators': 487, 'subsample': 0.5870266456536466}",0.6539231027439241,0.6755653718602048,0.6422292703566406,0.6500188342718152,0.6554341448081462,0.0123616731091134,5,0.7079256316332327,0.7137137122453105,0.7193211364342602,0.721730996558448,0.7156728692178129,0.005335464993624976,-29715.49480082764,-29250.75657009214,-30339.685053933477,-28592.29913687491,29474.55889043204,639.3283864785536,5,-27110.58552428353,-26716.678564365153,-26563.176234718976,-26852.646669178957,26810.771748136653,201.12115433027557
8,4.3106507658958435,0.011875046080220523,0.009716570377349854,0.00016663756363756826,0.7120408127066865,1.0934205586865593,0.028485445552552703,3,4,829,0.6698524800218595,"{'colsample_bytree': 0.7120408127066865, 'gamma': 1.0934205586865593, 'learning_rate': 0.028485445552552703, 'max_depth': 3, 'min_child_weight': 4, 'n_estimators': 829, 'subsample': 0.6698524800218595}",0.671098720279053,0.6724122239026549,0.6457534317550588,0.660669833379578,0.6624835523290862,0.010676916091166323,2,0.7557358249623949,0.7580417767143508,0.7671150016469812,0.7667491773473094,0.761910445167759,0.005089038895845587,-28968.72917522685,-29392.55547109557,-30189.8872265523,-28153.861987140564,29176.258465003822,735.2874650680985,2,-24792.599353013593,-24561.35855917427,-24196.12980745053,-24584.776988136284,24533.71617694367,214.68369957605128
9,2.670571267604828,0.036934569786823954,0.014726519584655762,0.0014753721326848381,0.6370901416010887,1.8533177315875884,0.08272719958564209,3,4,561,0.5175897174514872,"{'colsample_bytree': 0.6370901416010887, 'gamma': 1.8533177315875884, 'learning_rate': 0.08272719958564209, 'max_depth': 3, 'min_child_weight': 4, 'n_estimators': 561, 'subsample': 0.5175897174514872}",0.6722240169018002,0.6610422143456154,0.6294932554978275,0.6482949754930692,0.6527636155595781,0.015880182773728258,7,0.8064528325649075,0.809280669723081,0.8136912515954147,0.8139660923041081,0.8108477115468778,0.0031456557304634374,-28919.130183344343,-29898.287212311425,-30874.98276907314,-28662.6294080839,29588.7573932032,874.1135611940578,7,-22069.148868026754,-21806.17777305568,-21641.719960847415,-21955.87428102701,21868.230220739213,160.62937794139168
