,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_gamma,param_learning_rate,param_max_depth,param_min_child_weight,param_n_estimators,param_subsample,params,split0_test_r2,split1_test_r2,split2_test_r2,split3_test_r2,mean_test_r2,std_test_r2,rank_test_r2,split0_train_r2,split1_train_r2,split2_train_r2,split3_train_r2,mean_train_r2,std_train_r2,split0_test_rmse,split1_test_rmse,split2_test_rmse,split3_test_rmse,mean_test_rmse,std_test_rmse,rank_test_rmse,split0_train_rmse,split1_train_rmse,split2_train_rmse,split3_train_rmse,mean_train_rmse,std_train_rmse
0,4.9970152378082275,0.07328617201497009,0.04242771863937378,0.011215987593871388,0.6247240713084175,1.9014286128198323,0.0831993941811405,1,3,714,0.6674996517121548,"{'colsample_bytree': 0.6247240713084175, 'gamma': 1.9014286128198323, 'learning_rate': 0.0831993941811405, 'max_depth': 1, 'min_child_weight': 3, 'n_estimators': 714, 'subsample': 0.6674996517121548}",0.6538837211885467,0.6732375489890312,0.6506352348457252,0.6511542520511844,0.6572276892686219,0.009325299267850237,5,0.686672936366387,0.6822104939885595,0.6921826260628394,0.6938332023306433,0.6887248146871074,0.004601593817182905,-29717.185478713865,-29355.506298932312,-29981.14508953861,-28545.88152776983,29399.929598738654,540.7943872711545,5,-28079.61369361738,-28148.286826296015,-27817.73165056683,-28166.554639316753,28053.046702449246,139.67257388658751
1,4.132553994655609,0.16978782758795502,0.060749053955078125,0.017216328232156332,0.45998494949080176,0.9184977839317343,0.04337086111390219,3,4,408,0.9819459112971965,"{'colsample_bytree': 0.45998494949080176, 'gamma': 0.9184977839317343, 'learning_rate': 0.04337086111390219, 'max_depth': 3, 'min_child_weight': 4, 'n_estimators': 408, 'subsample': 0.9819459112971965}",0.654816841001402,0.6709037766632945,0.6427400799206358,0.6459167236339476,0.65359435530482,0.010930140223629927,6,0.7230878939130403,0.7239414380041713,0.7309235549820174,0.731448561153445,0.7273503620131685,0.0038520235393142,-29677.10009251938,-29460.149868158696,-30318.018472887798,-28759.37539917889,29553.660958186192,556.5773763304194,6,-26397.521099572165,-26235.104746416448,-26008.36129461924,-26379.61317305638,26255.15007841606,155.77795795246914
2,4.63644939661026,0.3033667541880292,0.04650992155075073,0.011927686712265432,0.899465584480253,0.4246782213565523,0.028182496720710062,1,3,559,0.7669918962929685,"{'colsample_bytree': 0.899465584480253, 'gamma': 0.4246782213565523, 'learning_rate': 0.028182496720710062, 'max_depth': 1, 'min_child_weight': 3, 'n_estimators': 559, 'subsample': 0.7669918962929685}",0.5861580358937774,0.6269454366330427,0.5938140189293337,0.5958220800239984,0.6006848928700381,0.015584460127175362,10,0.6114925715137003,0.6067118142811683,0.617901334713234,0.6191998296358201,0.6138263875359806,0.005038425456471411,-32494.804262656515,-31366.039211389223,-32327.42627982481,-30726.495829285945,31728.691395789123,721.3398898074413,10,-31267.404921875193,-31313.934733922026,-30992.949543115275,-31412.553989728076,31246.710797160144,155.6004844521989
3,5.4602537751197815,0.36274968718426065,0.05588787794113159,0.012507640721161747,0.40423978313183045,0.046124850082831514,0.06247746602583892,3,4,575,0.9842533113048755,"{'colsample_bytree': 0.40423978313183045, 'gamma': 0.046124850082831514, 'learning_rate': 0.06247746602583892, 'max_depth': 3, 'min_child_weight': 4, 'n_estimators': 575, 'subsample': 0.9842533113048755}",0.6711753040004458,0.6756031935770292,0.6451933677232757,0.6544999662499353,0.6616179578876715,0.012322364312800278,2,0.7662808868805784,0.7643826249148895,0.77577365100322,0.7762558165393505,0.7706732448345097,0.005386185043565011,-28965.356336048564,-29249.051533113063,-30213.742916001087,-28408.662624623033,29209.20335244644,654.0287525329402,2,-24251.53816558372,-24237.389856678197,-23742.064016707045,-24078.562625003775,24077.38866599318,205.166047280542
4,10.318398475646973,0.7171492053543,0.049776554107666016,0.003190314290253763,0.5396628042581826,0.1812128690656416,0.07183860093330872,3,4,931,0.680057735948788,"{'colsample_bytree': 0.5396628042581826, 'gamma': 0.1812128690656416, 'learning_rate': 0.07183860093330872, 'max_depth': 3, 'min_child_weight': 4, 'n_estimators': 931, 'subsample': 0.680057735948788}",0.6692718983786192,0.6591799785081829,0.6292943527618939,0.6406939461371336,0.6496100439464574,0.015575592088899925,8,0.8340101150179005,0.8308224021219547,0.840156156055688,0.8413158195558166,0.8365761231878399,0.004329291542149006,-29049.06852159098,-29980.305387274,-30883.269115621286,-28970.70137034642,29720.83609870817,779.8314912336574,8,-20437.745476826625,-20537.785746193895,-20045.786769917428,-20277.830925416914,20324.787229588714,185.8588743464596
5,7.98423045873642,0.579427571028128,0.03975784778594971,0.0028952375859939423,0.9159642440417923,1.3606150771755594,0.05504992519695431,2,4,700,0.9793792198447356,"{'colsample_bytree': 0.9159642440417923, 'gamma': 1.3606150771755594, 'learning_rate': 0.05504992519695431, 'max_depth': 2, 'min_child_weight': 4, 'n_estimators': 700, 'subsample': 0.9793792198447356}",0.6647167959645932,0.6772819994362473,0.647782532254523,0.6588145454385799,0.6621489682734858,0.010643251744100864,1,0.7190102756825693,0.7183953291696206,0.7279541255714068,0.7295501537873452,0.7237274710527355,0.005060926591794065,-29248.43013912216,-29173.269076801887,-30103.300236361545,-28230.722702133557,29188.930538604785,662.9516735589012,1,-26591.166749600092,-26497.33026037963,-26151.476924975734,-26472.688563488136,26428.165624610898,165.74984327355224
6,8.562383234500885,0.15710060658282546,0.05403542518615723,0.011029450819556348,0.8850384088698766,0.6092275383467414,0.01976721140063839,3,4,554,0.7659979946695725,"{'colsample_bytree': 0.8850384088698766, 'gamma': 0.6092275383467414, 'learning_rate': 0.01976721140063839, 'max_depth': 3, 'min_child_weight': 4, 'n_estimators': 554, 'subsample': 0.7659979946695725}",0.6465548384342943,0.6652950230968095,0.6300668256349946,0.639206835297595,0.6452808806159234,0.012947493611313645,9,0.7041978930206518,0.7039493078393086,0.7132830899532994,0.7129256136150577,0.7085889761070794,0.004517999058868517,-30030.1625087249,-29710.13243472206,-30851.07520550972,-29030.59203671184,29905.49054641713,654.4626879713071,9,-27283.042899022883,-27168.473160004527,-26847.37337445103,-27274.19263991372,27143.27051834804,176.68277592032413
7,5.485011279582977,0.11537458676972454,0.04180234670639038,0.009376983472784407,0.8999169470416986,0.34672930701554416,0.049106060757324085,2,4,487,0.5870266456536466,"{'colsample_bytree': 0.8999169470416986, 'gamma': 0.34672930701554416, 'learning_rate': 0.049106060757324085, 'max_depth': 2, 'min_child_weight': 4, 'n_estimators': 487, 'subsample': 0.5870266456536466}",0.6565350427787061,0.6737252236498996,0.6484778934017288,0.6502488096334338,0.657246742365942,0.00997384876081077,4,0.7093376264307866,0.7079030712124611,0.7140686891851837,0.7208024221773253,0.7130279522514391,0.005035087544423125,-29603.146805130844,-29333.592394874966,-30073.570014222703,-28582.903481422996,29398.30317391288,540.1412690928329,4,-27044.974866618253,-26986.445599487935,-26810.567482613977,-26897.41254777198,26934.850124123037,88.93438464856888
8,9.776931047439575,0.3223465146449671,0.0374184250831604,0.006525407344343941,0.7120408127066865,1.0934205586865593,0.028485445552552703,3,4,829,0.6698524800218595,"{'colsample_bytree': 0.7120408127066865, 'gamma': 1.0934205586865593, 'learning_rate': 0.028485445552552703, 'max_depth': 3, 'min_child_weight': 4, 'n_estimators': 829, 'subsample': 0.6698524800218595}",0.66872839123599,0.6752292726000295,0.6425823125648945,0.6546684145412578,0.6603020977355429,0.012644684104576712,3,0.7566355987008562,0.7547849755164209,0.7645661761571201,0.7664819095908495,0.7606171649913116,0.004996429290048197,-29072.927841311845,-29265.90386318635,-30324.712010819658,-28401.736468861774,29266.320046044908,690.1266244491342,3,-24746.894101791833,-24726.106180691313,-24328.17757230064,-24598.858046771424,24600.008975388802,166.86025731514042
9,6.958513379096985,0.4235436227397053,0.04643452167510986,0.008847906709626702,0.6370901416010887,1.8533177315875884,0.08272719958564209,3,4,561,0.5175897174514872,"{'colsample_bytree': 0.6370901416010887, 'gamma': 1.8533177315875884, 'learning_rate': 0.08272719958564209, 'max_depth': 3, 'min_child_weight': 4, 'n_estimators': 561, 'subsample': 0.5175897174514872}",0.6629710887050531,0.6670517651176913,0.6344005056988672,0.6420976570261976,0.6516302541369523,0.013731097630431325,7,0.8044205827150815,0.8048142902904991,0.8079839029945427,0.8105164899575057,0.8069338164894073,0.002487316131875556,-29324.474669001997,-29632.06113688661,-30669.836306852092,-28914.05567159198,29635.10694608317,649.4385034398805,7,-22184.709605884418,-22060.03518950601,-21970.70373226556,-22158.501720366527,22093.487562005626,84.7691455487952
